"Market", "Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYSE","PSTG","Pure Storage, Inc. ","14.83","$2.92B","2015","Technology","Electronic Components","http://www.nasdaq.com/symbol/pstg",
"NYSE","PCF","Putnam High Income Bond Fund","7.94","$109.09M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcf",
"NYSE","PMM","Putnam Managed Municipal Income Trust","7.82","$420.99M","1989","n/a","n/a","http://www.nasdaq.com/symbol/pmm",
"NYSE","PIM","Putnam Master Intermediate Income Trust","4.45","$241.01M","1988","n/a","n/a","http://www.nasdaq.com/symbol/pim",
"NYSE","PMO","Putnam Municipal Opportunities Trust","13.16","$501.59M","1993","n/a","n/a","http://www.nasdaq.com/symbol/pmo",
"NYSE","PPT","Putnam Premier Income Trust","4.86","$531.78M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ppt",
"NYSE","PVH","PVH Corp.","111.17","$8.92B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pvh",
"NYSE","PZN","Pzena Investment Management Inc","7.54","$506.95M","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/pzn",
"NYSE","QTWO","Q2 Holdings, Inc.","28.85","$1.15B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qtwo",
"NYSE","QEP","QEP Resources, Inc.","18.98","$4.55B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qep",
"NYSE","QTS","QTS Realty Trust, Inc.","50.27","$2.4B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/qts",
"NYSE","QUAD","Quad Graphics, Inc","27.27","$1.36B","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"NYSE","KWR","Quaker Chemical Corporation","104.76","$1.39B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kwr",
"NYSE","NX","Quanex Building Products Corporation","17.38","$594.75M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nx",
"NYSE","PWR","Quanta Services, Inc.","28.26","$4.07B","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pwr",
"NYSE","QTM","Quantum Corporation","0.7081","$190.62M","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/qtm",
"NYSE","DGX","Quest Diagnostics Incorporated","84.05","$11.68B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/dgx",
"NYSE","Q","Quintiles IMS Holdings, Inc.","80.54","$9.54B","2013","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/q",
"NYSE","QHC","Quorum Health Corporation","6.25","$184.3M","2016","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/qhc",
"NYSE","QUOT","Quotient Technology Inc.","12.53","$1.05B","2014","Consumer Services","Advertising","http://www.nasdaq.com/symbol/quot",
"NYSE","CTAA","Qwest Corporation","27.44","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctaa",
"NYSE","CTBB","Qwest Corporation","25.94","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctbb",
"NYSE","CTU","Qwest Corporation","26.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"NYSE","CTV","Qwest Corporation","26.81","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctv",
"NYSE","CTW","Qwest Corporation","25.31","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"NYSE","CTX","Qwest Corporation","25.56","$3.2B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctx",
"NYSE","CTY","Qwest Corporation","25.49","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cty",
"NYSE","CTZ","Qwest Corporation","26.1","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctz",
"NYSE","RRD","R.R. Donnelley & Sons Company","22.47","$523.05M","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"NYSE","RAX","Rackspace Hosting, Inc","31.7","$3.99B","2008","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rax",
"NYSE","RDN","Radian Group Inc.","13.46","$2.89B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rdn",
"NYSE","RAS","RAIT Financial Trust","3.07","$283.02M","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ras",
"NYSE","RAS^A","RAIT Financial Trust","20.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^a",
"NYSE","RAS^B","RAIT Financial Trust","21.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^b",
"NYSE","RAS^C","RAIT Financial Trust","22.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ras^c",
"NYSE","RFT","RAIT Financial Trust","22.5116","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rft",
"NYSE","RFTA","RAIT Financial Trust","24.5","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rfta",
"NYSE","RL","Ralph Lauren Corporation","99.75","$8.21B","1997","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/rl",
"NYSE","RPT","Ramco-Gershenson Properties Trust","17.91","$1.42B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpt",
"NYSE","RPT^D","Ramco-Gershenson Properties Trust","65.21","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rpt^d",
"NYSE","RRC","Range Resources Corporation","39","$6.63B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rrc",
"NYSE","RJD","Raymond James Financial, Inc.","26.03","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/rjd",
"NYSE","RJF","Raymond James Financial, Inc.","59.48","$8.43B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/rjf",
"NYSE","RYAM","Rayonier Advanced Materials Inc.","13.28","$574.54M","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ryam",
"NYSE","RYAM^A","Rayonier Advanced Materials Inc.","104.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ryam^a",
"NYSE","RYN","Rayonier Inc.","25.6","$3.15B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ryn",
"NYSE","RTN","Raytheon Company","137.13","$40.47B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtn",
"NYSE","RMAX","RE/MAX Holdings, Inc.","43.99","$776.23M","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/rmax",
"NYSE","RLGY","Realogy Holdings Corp.","26.51","$3.85B","2012","Finance","Real Estate","http://www.nasdaq.com/symbol/rlgy",
"NYSE","O","Realty Income Corporation","61.92","$16.01B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/o",
"NYSE","O^F","Realty Income Corporation","25.77","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/o^f",
"NYSE","RHT","Red Hat, Inc.","79.43","$14.38B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rht",
"NYSE","RLH","Red Lion Hotels Corporation","8.39","$169.72M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rlh",
"NYSE","RWT","Redwood Trust, Inc.","13.58","$1.04B","1995","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rwt",
"NYSE","RBC","Regal Beloit Corporation","61.52","$2.75B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/rbc",
"NYSE","RGC","Regal Entertainment Group","21.83","$3.42B","2002","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rgc",
"NYSE","REG","Regency Centers Corporation","73.4","$7.67B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/reg",
"NYSE","REG^F","Regency Centers Corporation","25.752","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/reg^f",
"NYSE","REG^G","Regency Centers Corporation","25.616","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/reg^g",
"NYSE","RM","Regional Management Corp.","21.99","$251.04M","2012","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/rm",
"NYSE","RF","Regions Financial Corporation","10.31","$12.94B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rf",
"NYSE","RF^A","Regions Financial Corporation","25.9098","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rf^a",
"NYSE","RF^B","Regions Financial Corporation","29.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rf^b",
"NYSE","RGS","Regis Corporation","12.69","$585.7M","1991","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rgs",
"NYSE","RGA","Reinsurance Group of America, Incorporated","107.66","$6.9B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rga",
"NYSE","RZA","Reinsurance Group of America, Incorporated","28.6","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/rza",
"NYSE","RZB","Reinsurance Group of America, Incorporated","29.09","n/a","2016","Finance","Life Insurance","http://www.nasdaq.com/symbol/rzb",
"NYSE","RS","Reliance Steel & Aluminum Co.","70.19","$5.09B","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/rs",
"NYSE","RENX","RELX N.V.","17.62","$36.22B","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/renx",
"NYSE","RELX","RELX PLC","19","$39.05B","2015","Consumer Services","Publishing","http://www.nasdaq.com/symbol/relx",
"NYSE","RNR","RenaissanceRe Holdings Ltd.","120.41","$4.96B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rnr",
"NYSE","RNR^C","RenaissanceRe Holdings Ltd.","25.3754","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^c",
"NYSE","RNR^E","RenaissanceRe Holdings Ltd.","26.2031","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnr^e",
"NYSE","SOL","Renesola Ltd.","1.04","$105.67M","2008","Technology","Semiconductors","http://www.nasdaq.com/symbol/sol",
"NYSE","RENN","Renren Inc.","2.35","$798.81M","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/renn",
"NYSE","RSG","Republic Services, Inc.","49.85","$17.09B","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"NYSE","RMD","ResMed Inc.","63.91","$8.99B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/rmd",
"NYSE","REN           ","Resolute Energy Corporation","30.7","$473.02M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ren",
"NYSE","RFP","Resolute Forest Products Inc.","4.75","$425.68M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/rfp",
"NYSE","RSO","Resource Capital Corp.","12.23","$381.16M","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rso",
"NYSE","RSO^A","Resource Capital Corp.","23.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^a",
"NYSE","RSO^B","Resource Capital Corp.","22.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^b",
"NYSE","RSO^C","Resource Capital Corp.","22.6678","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^c",
"NYSE","QSR","Restaurant Brands International Inc.","43.63","$10.21B","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/qsr",
"NYSE","RH","Restoration Hardware Holdings Inc.","34.68","$1.41B","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/rh",
"NYSE","RPAI","Retail Properties of America, Inc.","16.11","$3.82B","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rpai",
"NYSE","RPAI^A","Retail Properties of America, Inc.","26.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rpai^a",
"NYSE","REV","Revlon, Inc.","36.5","$1.92B","1996","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rev",
"NYSE","REX","REX American Resources Corporation","85.19","$560.72M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rex",
"NYSE","REXR","Rexford Industrial Realty, Inc.","21.5","$1.42B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rexr",
"NYSE","REXR^A","Rexford Industrial Realty, Inc.","25.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rexr^a",
"NYSE","RXN","Rexnord Corporation","21.42","$2.2B","2012","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rxn",
"NYSE","RAI","Reynolds American Inc","46.3","$66.09B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/rai",
"NYSE","RICE","Rice Energy Inc.","26.8","$4.2B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rice",
"NYSE","RMP","Rice Midstream Partners LP","23.52","$1.91B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/rmp",
"NYSE","RNG","Ringcentral, Inc.","23.14","$1.69B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/rng",
"NYSE","RIO","Rio Tinto Plc","33.72","$74.96B","2002","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rio",
"NYSE","RBA","Ritchie Bros. Auctioneers Incorporated","35.5","$3.79B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"NYSE","RAD","Rite Aid Corporation","7.58","$7.95B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/rad",
"NYSE","RIV","RiverNorth Opportunities Fund, Inc.","19.94","$74.88M","2015","n/a","n/a","http://www.nasdaq.com/symbol/riv",
"NYSE","OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","20.037","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/opp",
"NYSE","RLI","RLI Corp.","68.3","$2.99B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rli",
"NYSE","RLJ","RLJ Lodging Trust","20.81","$2.59B","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rlj",
"NYSE","RRTS","Roadrunner Transportation Systems, Inc","7.96","$305.08M","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"NYSE","RHI","Robert Half International Inc.","37.86","$4.93B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rhi",
"NYSE","ROK","Rockwell Automation, Inc.","121.24","$15.69B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"NYSE","COL","Rockwell Collins, Inc.","83.64","$10.87B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"NYSE","RCI","Rogers Communication, Inc.","41.82","$16.83B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/rci",
"NYSE","ROG","Rogers Corporation","59.74","$1.08B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/rog",
"NYSE","ROL","Rollins, Inc.","28.76","$6.28B","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/rol",
"NYSE","ROP","Roper Technologies, Inc.","182.31","$18.48B","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"NYSE","RST","Rosetta Stone","8.44","$185.53M","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rst",
"NYSE","RDC","Rowan Companies plc","15.27","$1.92B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rdc",
"NYSE","RY","Royal Bank Of Canada","61.93","$91.98B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ry",
"NYSE","RY^S","Royal Bank Of Canada","26.1813","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^s",
"NYSE","RY^T","Royal Bank Of Canada","30.1938","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ry^t",
"NYSE","RBS","Royal Bank Scotland plc (The)","4.72","$27.74B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs",
"NYSE","RBS^F","Royal Bank Scotland plc (The)","25.9298","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^f",
"NYSE","RBS^H","Royal Bank Scotland plc (The)","25.5301","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/rbs^h",
"NYSE","RBS^L","Royal Bank Scotland plc (The)","25.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^l",
"NYSE","RBS^S","Royal Bank Scotland plc (The)","25.2971","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbs^s",
"NYSE","RCL","Royal Caribbean Cruises Ltd.","74.85","$16.11B","1993","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rcl",
"NYSE","RDS.A","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rds.a",
"NYSE","RDS.B","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rds.b",
"NYSE","RGT","Royce Global Value Trust, Inc.","8.1301","$84.11M","2013","n/a","n/a","http://www.nasdaq.com/symbol/rgt",
"NYSE","RMT","Royce Micro-Cap Trust, Inc.","7.71","$286.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmt",
"NYSE","RVT","Royce Value Trust, Inc.","12.64","$1.02B","1986","n/a","n/a","http://www.nasdaq.com/symbol/rvt",
"NYSE","RES","RPC, Inc.","17.51","$3.81B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/res",
"NYSE","RPM","RPM International Inc.","50.61","$6.74B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/rpm",
"NYSE","RSPP","RSP Permian, Inc.","39.83","$4.05B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rspp",
"NYSE","RT","Ruby Tuesday, Inc.","2.47","$148.54M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rt",
"NYSE","RTEC","Rudolph Technologies, Inc.","17.88","$553.21M","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"NYSE","R","Ryder System, Inc.","66.92","$3.58B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"NYSE","RYI","Ryerson Holding Corporation","9.32","$345.77M","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi",
"NYSE","RHP","Ryman Hospitality Properties, Inc.","47.98","$2.45B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"NYSE","SPGI","S&P Global Inc.","124.15","$32.78B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/spgi",
"NYSE","SBR","Sabine Royalty Trust","37.06","$540.31M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"NYSE","SB","Safe Bulkers, Inc","1.4899","$124.37M","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"NYSE","SB^B","Safe Bulkers, Inc","23.8899","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^b",
"NYSE","SB^C","Safe Bulkers, Inc","15.49","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^c",
"NYSE","SB^D","Safe Bulkers, Inc","15.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^d",
"NYSE","SFE","Safeguard Scientifics, Inc.","13.4","$271.01M","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe",
"NYSE","CRM","Salesforce.com Inc","68.42","$46.47B","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"NYSE","SMM","Salient Midstream & MLP Fund","12.51","$221.71M","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"NYSE","SBH","Sally Beauty Holdings, Inc.","25.86","$3.79B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"NYSE","SJT","San Juan Basin Royalty Trust","6.12","$285.25M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"NYSE","SN","Sanchez Energy Corporation","8.72","$575M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"NYSE","SD","SandRidge Energy, Inc.","21.1","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sd",
"NYSE","SDT","SandRidge Mississippian Trust I","1.4","$39.2M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"NYSE","SDR","SandRidge Mississippian Trust II","1.45","$72.1M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"NYSE","PER","SandRidge Permian Trust","2.84","$149.1M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"NYSE","SNY","Sanofi","38.56","$99.26B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"NYSE","SC","Santander Consumer USA Holdings Inc.","12.99","$4.65B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc",
"NYSE","SOV^C","Santander Holdings USA, Inc.","26.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"NYSE","SAP","SAP SE","90.96","$111.74B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"NYSE","SAQ","Saratoga Investment Corp","25.637","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saq",
"NYSE","SAR","Saratoga Investment Corp","18.05","$103.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"NYSE","SSL","Sasol Ltd.","27.64","$18.08B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"NYSE","BFS","Saul Centers, Inc.","63.07","$1.35B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"NYSE","BFS^C","Saul Centers, Inc.","26.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"NYSE","SCG","Scana Corporation","68.96","$9.86B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"NYSE","SLB","Schlumberger N.V.","80.15","$111.46B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"NYSE","SWM","Schweitzer-Mauduit International, Inc.","38.35","$1.17B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"NYSE","SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","68.63","$3.04B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"NYSE","SALT","Scorpio Bulkers Inc.","3.9","$283.58M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"NYSE","SLTB","Scorpio Bulkers Inc.","21.4899","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"NYSE","SBNA","Scorpio Tankers Inc.","24.042","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"NYSE","SBNB","Scorpio Tankers Inc.","25.3992","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"NYSE","STNG","Scorpio Tankers Inc.","4.86","$837.76M","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"NYSE","SMG","Scotts Miracle-Gro Company (The)","82.95","$5.03B","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"NYSE","LBF","Scudder Global High Income Fund, Inc.","8.52","$55.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"NYSE","KHI","Scudder High Income Trust","9.28","$140.19M","1988","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/khi",
"NYSE","KMM","Scudder Multi-Market Income Trust","8.48","$189.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"NYSE","KTF","Scudder Municiple Income Trust","13.96","$548.51M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"NYSE","KST","Scudder Strategic Income Trust","11.82","$51.52M","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"NYSE","KSM","Scudder Strategic Municiple Income Trust","13.62","$152.25M","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"NYSE","SA","Seabridge Gold, Inc.","10.32","$558.68M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"NYSE","CKH","SEACOR Holdings, Inc.","60.93","$1.06B","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"NYSE","SDRL","Seadrill Limited","2.74","$1.39B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"NYSE","SDLP","Seadrill Partners LLC","3.41","$313.11M","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"NYSE","SEE","Sealed Air Corporation","45.25","$8.9B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"NYSE","SSW","Seaspan Corporation","13.25","$1.4B","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"NYSE","SSW^D","Seaspan Corporation","24.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"NYSE","SSW^E","Seaspan Corporation","25.0891","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e",
"NYSE","SSW^G","Seaspan Corporation","24.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^g",
"NYSE","SSW^H","Seaspan Corporation","25.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^h",
"NYSE","SSWN","Seaspan Corporation","25.27","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"NYSE","SEAS","SeaWorld Entertainment, Inc.","14.37","$1.28B","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"NYSE","JBN","Select Asset Inc.","18.46","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"NYSE","JBR","Select Asset Inc.","18.3","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"NYSE","SEM","Select Medical Holdings Corporation","14.05","$1.85B","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"NYSE","SGZA","Selective Insurance Group, Inc.","26.16","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"NYSE","SEMG","Semgroup Corporation","35.43","$1.87B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"NYSE","SMI","Semiconductor  Manufacturing International Corporation","5.67","$4.78B","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"NYSE","SRE","Sempra Energy","102.73","$25.66B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"NYSE","ST","Sensata Technologies Holding N.V.","39.2","$6.7B","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
